ds,yhat,yhat_lower,yhat_upper
2016-09-22,696046.2054839971,554438.1264504619,841898.2042376313
2016-09-23,772052.5764600952,627057.2852129805,913738.906372629
2016-09-24,964437.1731345744,829283.5657737829,1099360.6215058062
2016-09-25,1020078.2186978904,883323.6432078059,1158728.9288574734
2016-09-26,811857.1102520244,674544.7659017004,940602.1710497983
2016-09-27,765978.0509756198,621542.7383213686,904748.6719574678
2016-09-28,791001.4279602849,651728.1285967312,934228.725666688
2016-09-29,704264.3164612409,561362.1084723196,844453.2936300721
2016-09-30,779763.5065795707,644690.4827921075,922223.0275560783
2016-10-01,971328.3626607482,828735.3930708824,1110517.8409994266
2016-10-02,1025841.5454410035,887711.0918066456,1169382.086981607
2016-10-03,816200.5070855692,674362.145448074,958460.7937751865
2016-10-04,768636.7767861305,634924.6560242227,918304.8332197149
2016-10-05,791748.6275136853,653286.4084761756,929411.8353545432
2016-10-06,702920.522947546,556843.9365043817,844808.6910232261
2016-10-07,776204.7695631334,643020.8254404702,914641.0284363781
2016-10-08,965492.7230621036,828136.6245674707,1102816.0024271868
2016-10-09,1017733.6269422399,877840.8753364359,1151341.0954509794
2016-10-10,805894.0486424847,666538.7699049774,941399.9335743341
2016-10-11,756274.9921795828,618502.4709007302,893907.2251382358
2016-10-12,777542.343325836,646367.6326870747,917751.9975267238
2016-10-13,687144.1140657485,549663.6244487398,829972.5197184514
2016-10-14,759189.9793491126,627747.6737236732,895813.7579606395
2016-10-15,947620.5215982022,804986.9328594424,1081098.298761805
2016-10-16,999424.3233321169,859357.4644528786,1136207.5742787996
2016-10-17,787595.9302525078,645835.232032957,927158.2413205934
2016-10-18,738451.8132338078,604431.9619334365,873276.8315069078
2016-10-19,760660.025801784,618875.5028424576,891208.1404822975
2016-10-20,671657.0541180912,527798.1290463171,814328.1457179899
2016-10-21,745527.3714187777,600860.823482887,875024.4463765312
2016-10-22,936173.1192860397,797262.3851456007,1081677.2767306424
2016-10-23,990532.0506263676,846373.946375849,1123503.0365288856
2016-10-24,781536.7388095083,651790.1771008132,912681.8930088988
2016-10-25,735432.151462131,606835.3557831062,872274.5505164195
2016-10-26,760807.2442101643,626263.3695847072,905155.2490660155
2016-10-27,675014.01980424,538565.5457752272,800013.8183196096
2016-10-28,752049.5040632588,610404.6036476903,888242.6921783797
2016-10-29,945727.9932122478,806190.6855866994,1077467.466316149
2016-10-30,1002901.6342695742,865816.7724605674,1149828.821230084
2016-10-31,796422.2663581835,663237.1034738738,937256.7721075085
2016-11-01,752461.5436666772,612359.4830928185,893530.5463138424
2016-11-02,779544.9186460156,646164.7917871363,917110.4677645259
2016-11-03,694972.8574595042,557225.9258832382,834004.1036197852
2016-11-04,772704.6711673111,619282.71104457,917577.8269983799
2016-11-05,966532.256777367,821968.3724527773,1105905.9604939318
2016-11-06,1023301.758741632,883016.1503187724,1159048.6360032368
2016-11-07,815876.0386539066,677232.0508890317,952038.1801340838
2016-11-08,770454.94605792,630764.2755397381,917249.2240330018
2016-11-09,795608.9543932237,658461.3988621762,942406.4973718117
2016-11-10,708699.5334285848,569440.3938515928,843103.8164204241
2016-11-11,783761.6551081842,640047.7812376106,926623.0698074128
2016-11-12,974675.7543323804,834261.3566719608,1115250.7830623395
2016-11-13,1028387.1960238658,886979.125761906,1180711.3299523469
2016-11-14,817866.1894139794,673622.9187835489,954287.2579443038
2016-11-15,769425.2067843634,641482.5593159599,911260.6758815654
2016-11-16,791749.5444399096,657411.322515146,942971.556354697
2016-11-17,702314.4785737266,571091.0384940985,843131.8722602241
2016-11-18,775264.4996164636,639809.482925265,914946.1652752187
2016-11-19,964582.0362837295,825211.2915552526,1101200.7550385809
2016-11-20,1017303.8109218292,873057.680300638,1158627.4345100576
2016-11-21,806477.8554247209,675866.8106519005,936230.2822087876
2016-11-22,758478.3288531216,618614.3504721776,905797.1517435717
2016-11-23,782033.8516594536,633445.0297582059,921708.7253161679
2016-11-24,694642.8772854593,555015.7663301167,829183.7897547415
2016-11-25,770451.6418172854,629890.2655360347,917152.2879287658
2016-11-26,963422.1472902976,828336.1657855347,1101952.594297003
2016-11-27,1020548.3505220575,877781.1868849889,1152994.148420073
2016-11-28,814813.6019128369,668665.9666864879,968113.033608176
2016-11-29,772506.4748076779,621475.1677532512,900580.5326043627
2016-11-30,802250.6839191178,660127.7494364994,936959.0414866902
2016-12-01,721422.5815276937,578451.8227918196,858641.8958337355
2016-12-02,804031.7251941232,666203.0982669432,944840.0087834795
2016-12-03,1003891.9117761959,870311.6819511718,1143511.1143048103
2016-12-04,1067840.7765132703,930532.4089489874,1209377.0903497601
2016-12-05,868700.9179926265,730697.04444468,1011898.4979895747
2016-12-06,832599.5976460405,711821.7661349187,982526.4338931622
2016-12-07,868002.614332259,736033.6218337285,1011808.2494409647
2016-12-08,792135.741423504,645286.286231464,925331.9690504838
2016-12-09,878869.1180943975,742080.4998839127,1010834.9109685565
2016-12-10,1081891.8895924564,944595.8175181266,1223911.143296956
2016-12-11,1147935.0999205096,1004789.5654376097,1275395.0004915898
2016-12-12,949735.7097092958,804965.6812196986,1096936.461140854
2016-12-13,913358.7095215336,780342.8232189659,1053496.2792529287
2016-12-14,947232.8625933556,808869.0658695562,1071524.3003225771
2016-12-15,868573.41153438,733242.1719779584,1011833.8282463036
2016-12-16,951267.1029417161,820160.7525064389,1092596.5894066435
2016-12-17,1149046.8032291594,1020009.8170276403,1299691.5478741175
2016-12-18,1208713.704522804,1065078.2675981037,1345972.8712726003
2016-12-19,1003100.0059565497,873670.1191116151,1135608.3464470955
2016-12-20,958389.0700294911,826125.6120459961,1098946.71929921
2016-12-21,983148.6336466853,848727.4290273244,1118365.153752179
2016-12-22,894750.469007407,760236.7601806156,1039242.0906504143
2016-12-23,967251.9224629754,832228.2202453963,1117261.9739280068
2016-12-24,1154566.6904018447,1011189.9016383303,1298188.341248019
2016-12-26,987621.6653666566,851064.6607043558,1145700.1288379107
2016-12-27,932752.6756217664,798982.6369814918,1069404.0078694844
2016-12-28,947823.4180205138,792428.588393404,1081378.1993245892
2016-12-29,850374.6219749132,709746.8781461376,1001463.5215208313
2016-12-30,914618.0038068012,785565.5102331182,1053587.858495242
2016-12-31,1094603.5835810201,953203.0302505302,1229915.7491257398
2017-01-01,1137434.7803001124,1002518.1893312573,1280813.128686736
2017-01-02,916224.3473804711,783364.9877365778,1070294.6376860153
2017-01-03,857408.3153890411,718451.4580140231,992226.8453955781
2017-01-04,869773.6753383194,731293.6696951624,1011711.3142307951
2017-01-05,770873.333730472,636301.9811082291,907943.5518254557
2017-01-06,834903.8823316625,700808.9038967527,982016.4572111502
2017-01-07,1015873.6324431642,878308.1798694826,1162521.9606098596
2017-01-08,1060819.0718914405,932582.415956977,1191874.8105394081
2017-01-09,842762.7682498415,707683.8132579698,980269.5229446692
2017-01-10,788029.8313919702,649132.0571730941,931924.7532250775
2017-01-11,805278.6008163273,673105.3220913156,955410.9190446722
2017-01-12,711919.0089175325,568992.5799631674,843711.6398572335
2017-01-13,781994.0731888253,646235.41063204,918571.8479800096
2017-01-14,969351.8695355557,827408.3626780626,1109259.0873990932
2017-01-15,1020866.0423823852,877348.491025687,1166124.8560610262
2017-01-16,809397.7702953502,672864.8266676398,938591.6856025293
2017-01-17,761116.1959631916,624226.681530543,893932.9946685303
2017-01-18,784532.8850133772,644066.2234720341,922256.7840162176
2017-01-19,696923.6697854036,558200.226111141,837502.3756537213
2017-01-20,772213.2444055345,632717.6855496283,921430.6060372746
2017-01-21,964149.7873309506,824052.3878363093,1103652.3816881815
2017-01-22,1019527.6036059486,886546.663337269,1158441.7296024868
2017-01-23,811150.6562552343,678480.9337377135,962597.8422928287
2017-01-24,765153.9617467241,625523.280472747,911424.1032830114
2017-01-25,790038.396176782,643175.08515277,931053.1882206047
2017-01-26,703092.2669956672,569834.9753310045,835503.8867388119
2017-01-27,778275.0316444114,641956.2255608726,920445.0453311657
2017-01-28,969390.4701519823,838461.5516924398,1116757.267362733
2017-01-29,1023307.3496480364,886792.4230958514,1162743.7314297112
2017-01-30,812920.5094675182,675424.8742059959,947667.6802643571
2017-01-31,764469.412790545,623579.870370823,891579.7946673998
2017-02-01,786569.7922910074,651233.0581776013,931416.3026094938
2017-02-02,696631.8329433979,565633.5045062092,833514.2078298238
2017-02-03,768740.3667746963,616923.9955055094,905272.2103073209
2017-02-04,956824.482544204,807327.4624396322,1104029.7133388761
2017-02-05,1007874.6841771905,864600.9989346936,1151784.9171033793
2017-02-06,794900.6198241358,654694.1346504765,931430.5942883248
2017-02-07,744246.5155610101,602364.2220224338,886797.7188575184
2017-02-08,764620.0218303956,630491.4769956667,906266.0304792796
2017-02-09,673507.9868384015,529366.8027640731,809361.1480368621
2017-02-10,745054.6914251633,603593.6751389748,879561.7699490241
2017-02-11,933229.9952693505,794799.1288844368,1075774.863282708
2017-02-12,985045.5611781459,841188.2096692056,1125917.5284116108
2017-02-13,773512.1975654922,635864.1859539798,913664.3005950134
2017-02-14,724955.4563622986,585509.3788075701,861010.0259218967
2017-02-15,748045.182756844,613437.5807066394,881091.2752014655
2017-02-16,660212.5048667885,517907.9578789448,793921.8662473982
2017-02-17,735529.7582015252,592089.2534124136,873727.415539696
2017-02-18,927880.7428201581,790161.5405501858,1069968.4368222614
2017-02-19,984179.4172550438,840341.3762727439,1116106.5226079759
2017-02-20,777329.9977291919,633849.624079234,923568.8828939872
2017-02-21,733545.521507846,593860.2847668937,864140.8720141626
2017-02-22,761380.4877659164,631789.8591837286,897261.9596516418
2017-02-23,678150.9787827502,531897.1035925042,813418.3805767138
2017-02-24,757817.6710866682,623850.2463595734,896769.2678420207
2017-02-25,954159.0516262541,812448.5969463142,1099520.1479791694
2017-02-26,1013992.8648209169,873076.7651623428,1153626.6460085262
2017-02-27,810138.687494095,671176.0280999085,957163.557245788
2017-02-28,768738.6275696862,627251.2365987835,920057.6622816153
2017-03-01,798291.7070924896,659949.1451433469,938804.4366039492
2017-03-02,716075.2910292723,579912.4281962962,860850.1351847096
2017-03-03,796028.9425292478,657900.2304610818,927016.8299292955
2017-03-04,991928.0038137838,854599.2800673743,1134662.734127548
2017-03-05,1050604.9259101308,909086.0919575071,1191699.2543235025
2017-03-06,844911.254738663,706396.8253561477,984828.8284535909
2017-03-07,801037.2926001888,662024.6816182407,947085.8105574932
2017-03-08,827545.030611574,682891.0440515081,965811.796241617
2017-03-09,741787.7592102872,615171.6472959281,878904.6279957985
2017-03-10,817791.7923363175,690327.5030002762,969034.0849521651
2017-03-11,1009427.666965615,876528.1657314738,1152096.7310725767
2017-03-12,1063628.9094912307,926900.6916335035,1200528.4878988196
2017-03-13,853351.3484905257,706907.3724410639,981414.0271628717
2017-03-14,804890.0667137033,661512.5699978695,941146.4868434502
2017-03-15,826909.661268848,684681.7524762291,969481.5642162779
2017-03-16,736861.2902221051,603972.5108522245,883367.5764794004
2017-03-17,808862.0080237346,671611.7896451106,949924.784577221
2017-03-18,996863.8122180126,860929.8325825769,1129358.545470348
2017-03-19,1047870.5460774738,920076.8997221353,1195707.796921837
2017-03-20,834895.6809369129,695414.4184125243,974985.0865545565
2017-03-21,784278.1052623808,650881.6226621844,926815.0368889009
2017-03-22,804711.6129110421,657799.3925337731,950464.5502137517
2017-03-23,713661.5810542819,578347.8796003081,861313.5233434332
2017-03-24,785244.3411317731,644083.4166368322,919063.1693086551
2017-03-25,973396.655118351,837655.0217710655,1110164.4853531013
2017-03-26,1025093.4209655947,897337.5306820225,1160834.1930657742
2017-03-27,813306.600410349,678264.4711659417,950840.8192506498
2017-03-28,764322.456832928,627012.4612622506,904513.5531938296
2017-03-29,786772.7488281179,658617.1252515368,934356.5444363687
2017-03-30,698053.3171526584,561309.0143172127,833494.4875527235
2017-03-31,772205.5112402919,629487.6299206722,912559.6500222078
2017-04-01,963087.8077041556,834781.4237693567,1095845.4493331576
2017-04-02,1017595.6838997147,880159.0761718373,1154898.2045953292
2017-04-03,808622.679732435,676833.8093603674,949224.0001697852
2017-04-04,762379.6778907069,617885.5890385936,900369.6868030381
2017-04-05,787427.9946668567,639910.5873652062,940603.9662019329
2017-04-06,701099.6710264287,567375.3885059858,829447.6281605127
2017-04-07,777380.368775484,647990.4953543801,912540.5435701635
2017-04-08,970082.1906226489,830128.963077732,1099669.571087632
2017-04-09,1026064.4620373991,886543.1299108585,1174576.6015789204
2017-04-10,818195.3919063087,677033.5854210086,960959.0480507073
2017-04-11,772671.6351620405,630298.2777454356,911169.09984286
2017-04-12,798051.3517392789,665364.7605062969,939633.5175818658
2017-04-13,711674.1625345281,574121.2706592046,861811.3807608318
2017-04-14,787543.4265720355,641249.0549056779,918860.9010656028
2017-04-15,979498.1850219049,837312.3863468186,1120535.8371257975
2017-04-16,1034432.8433694852,890124.1621345057,1160836.1062234486
2017-04-17,825257.547515115,693107.5332742773,971997.8522303399
2017-04-18,778216.3198490614,647145.533335604,909940.1665476665
2017-04-19,801918.5952714739,653563.7724036581,935018.1170543601
2017-04-20,713757.6047378241,566536.9698587286,850294.8829631958
2017-04-21,787791.0773511748,643105.4372271545,926324.4110146066
2017-04-22,977911.6519637706,834176.9123604863,1107416.0837005386
2017-04-23,1031065.1121223995,895600.770269771,1162321.8901494094
2017-04-24,820209.4387024774,679788.8070118265,958220.8655307704
2017-04-25,771631.7798442742,626662.7472925473,908883.4990332392
2017-04-26,793979.0058738319,649839.7421214561,934797.7835441467
2017-04-27,704675.3180095523,560760.7658681636,843115.2395494485
2017-04-28,777802.3961408436,639366.6998352273,917029.2245033737
2017-04-29,967269.4837713453,835314.3712100358,1105285.2115790364
2017-04-30,1020031.5239364628,890601.3163980185,1152836.3492341351
2017-05-01,809048.3335192668,674626.1636375104,939426.255294992
2017-05-02,760601.9021828215,625980.5400957545,896462.4182510459
2017-05-03,783327.4643613491,651843.7421744164,931333.1700015535
2017-05-04,694631.7888327847,556331.4338746867,832665.0826528909
2017-05-05,768574.142745774,626390.9764399728,899462.3193192645
2017-05-06,959037.2967024385,822813.6427416179,1089274.8335320817
2017-05-07,1012946.6512226188,876830.8476071033,1156369.5836577122
2017-05-08,803230.4376711764,660083.1371095768,947058.0873788964
2017-05-09,756138.0458044137,615282.7312482666,896929.5983819902
2017-05-10,780272.0936671963,623803.662246654,912955.3020282737
2017-05-11,693007.6540408456,561780.5933740775,834471.0423631488
2017-05-12,768374.0672657138,631165.5836773021,907067.913329928
2017-05-13,960226.684055601,822581.1064869853,1102311.9920221695
2017-05-14,1015466.6003340853,870072.3183003572,1153317.515759453
2017-05-15,807001.3240043761,676943.0567541914,953525.8990259622
2017-05-16,761063.4180502756,624830.2276376496,897924.2426739238
2017-05-17,786242.7334230989,650468.2113479854,928315.8362762557
2017-05-18,699905.6490127731,553671.5671254928,834196.5200700196
2017-05-19,776076.7567310339,633221.5301943187,908311.666530885
2017-05-20,968610.3481647958,823553.9404995972,1100795.9466206718
2017-05-21,1024409.7817274218,883617.2601436506,1157413.1524853788
2017-05-22,816387.6904315391,685746.0490247125,948042.6216105442
2017-05-23,770784.0974181506,631202.2290071353,907508.0346003365
2017-05-24,796198.0770298354,655394.2385675844,930057.5964739423
2017-05-25,710006.403766928,569874.8687069932,855210.7825125728
2017-05-26,786244.6519435962,646533.3390138702,917824.5903254655
2017-05-27,978778.1261502495,841455.5794112334,1116671.9811524458
2017-05-28,1034520.7230983303,893095.3369316587,1170333.5845872047
2017-05-29,826394.7038818712,687676.0182279907,959101.9971878923
2017-05-30,780648.4592718994,637639.0017357003,926197.7918947354
2017-05-31,805887.9174156848,664390.8889482733,946336.1310327065
2017-06-01,719495.0435626858,578493.5892083904,860089.3453036327
2017-06-02,795508.8974180056,652961.4275387925,922913.7143642535
2017-06-03,987796.6264836055,849818.693099043,1133194.417691074
2017-06-04,1043272.489801742,913390.3971472336,1175584.8788715685
2017-06-05,834857.8808372576,690208.967760671,976344.4481373293
2017-06-06,788799.418143444,641489.1727991041,940952.5749487365
2017-06-07,813700.7360803761,662005.9479560399,944783.5557863025
2017-06-08,726941.4056625431,585050.7048216336,875564.7504187974
2017-06-09,802558.42994895,666979.808415117,941626.2550845514
2017-06-10,994417.6702875785,862461.4023570669,1131267.9042000242
2017-06-11,1049433.2758469859,914333.4293921698,1182629.2051739586
2017-06-12,840528.064059684,697464.1278495826,975515.9615561392
2017-06-13,793951.9012879056,652572.8268572971,930369.5258920216
2017-06-14,818313.6991232577,679998.4351726852,956727.2106279823
2017-06-15,731000.4427921632,593026.6342031262,880922.3537057048
2017-06-16,806058.6862313598,677530.9503865878,941199.4981497248
2017-06-17,997365.864561224,855414.678400774,1138062.1079152809
2017-06-18,1051849.4953187918,916920.0263718925,1200666.977749375
2017-06-19,842447.2196993525,694888.8492473408,981991.5476877651
2017-06-20,795424.7413509558,647616.4209570176,921557.7646685509
2017-06-21,819407.2908361536,676527.0863431788,957039.494589157
2017-06-22,731798.0489849778,585412.6234621163,869009.7436120107
2017-06-23,806658.9840279933,671659.000831042,947264.7742452011
2017-06-24,997881.4764581614,867058.6752899871,1136510.7006149106
2017-06-25,1052404.8283361977,905357.5655204124,1194841.9680717487
2017-06-26,843175.6349169727,712618.8034472439,978324.5727879506
2017-06-27,796465.1031087656,652167.5722790718,936165.0609141842
2017-06-28,820899.9712399757,680778.4468629297,948989.6060074291
2017-06-29,733880.4881445086,597352.212762951,867801.4029009935
2017-06-30,809460.928741319,663922.6288681616,954376.0665677076
2017-07-01,1001520.0389830727,869661.8822171648,1137962.457311374
2017-07-02,1056979.5216909174,907328.3565892285,1201028.97455522
2017-07-03,848763.5511625477,709083.2446619507,994032.8707906504
2017-07-04,803116.4058086651,663311.1871290868,942227.629116715
2017-07-05,828633.8724064999,693355.3571130385,963687.1261675827
2017-07-06,742681.8733232324,594354.6100380893,869247.7900817851
2017-07-07,819277.7814754434,676700.9590112772,959030.3250081923
2017-07-08,1012261.7979694763,883789.3755130307,1150743.6979899763
2017-07-09,1068516.4808697777,932836.2676250169,1214750.332755106
2017-07-10,860927.385407902,718854.2519544461,1001103.9919957499
2017-07-11,815701.8734938755,681831.1674798998,967613.9094398342
2017-07-12,841401.7118483693,701014.3645390931,983957.3788949765
2017-07-13,755362.8739356513,617387.1253916688,899909.2241906896
2017-07-14,831577.9734954096,693747.6122065483,973957.8600653326
2017-07-15,1023868.6679902107,889557.697128444,1162306.4883095734
2017-07-16,1079106.0852957752,929084.5068318617,1205175.56471025
2017-07-17,870172.201480703,734589.6473832096,1002647.0368370193
2017-07-18,823279.1988020242,693082.0571720554,959632.9157288064
2017-07-19,847002.3992527818,709985.9584841913,985816.1142712368
2017-07-20,758700.1704535587,616907.1988456555,905450.2883789573
2017-07-21,832396.2196519899,689518.0089018112,966218.7720712827
2017-07-22,1021951.6089759878,878913.9797341081,1161031.5606041518
2017-07-23,1074284.5473312787,938434.8021113906,1211004.8451490633
2017-07-24,862330.8961983229,719894.6760646397,998271.8663558316
2017-07-25,812362.4351248234,682130.3927941781,951297.8009476874
2017-07-26,833018.5058859929,690926.5614434623,973456.916890168
2017-07-27,741724.4621281485,604406.1996290638,880927.8388483799
2017-07-28,812572.3759930793,672643.8522404885,956903.6439813521
2017-07-29,999491.3753436365,852888.8685586121,1137248.2253670292
2017-07-30,1049465.7111376182,901152.4344496238,1186059.4347096349
2017-07-31,835493.5388052198,695505.6868010001,981097.5729335179
2017-08-01,783903.5071952551,646089.3826771737,912131.8301292502
2017-08-02,803384.8215613647,659714.1429782697,943930.2290806832
2017-08-03,711404.2533205873,564501.2560271681,849488.6844264342
2017-08-04,782085.5909723309,649003.8501025644,910140.0189762237
2017-08-05,969378.9444094815,830598.7305457919,1110335.1442750662
2017-08-06,1020278.0352630775,882425.8827978445,1156889.1547291153
2017-08-07,807778.4836854552,671080.7136858075,949750.6412725721
2017-08-08,758194.2042154123,618530.9518719255,893734.522511632
2017-08-09,780187.58816521,638841.2064620298,900967.2568382985
2017-08-10,691186.9476406497,548666.7225486834,835433.3000548182
2017-08-11,765266.7091615555,621383.7832992565,900789.6009463896
2017-08-12,956317.7539566428,818170.0398846049,1095497.792767994
2017-08-13,1011266.0139634575,860531.5571825621,1150460.074895526
2017-08-14,803032.3024342502,662652.3307915826,943018.4200132824
2017-08-15,757850.4531737544,606733.4276607855,891745.9864924967
2017-08-16,784299.4011536601,646809.5411492279,930259.9207677033
2017-08-17,699722.6299839807,558636.7508647284,839998.8681092762
2017-08-18,778110.4210726155,636344.7391136866,904569.5936875499
2017-08-19,973272.2463110061,831924.2618160462,1117926.6002310088
2017-08-20,1032057.3575849308,888660.8766752951,1160738.8864055334
2017-08-21,827316.4973404927,698641.8765261576,973716.9472382489
2017-08-22,785221.752224237,648663.9436847974,936908.2904359448
2017-08-23,814300.1346704266,677044.6162136579,959598.0871577028
2017-08-24,731854.2756579116,583462.6768784828,864947.963123724
2017-08-25,811845.6280080741,667010.8278358863,952125.9127155257
2017-08-26,1008067.4945502146,877105.7165449474,1152579.526232565
2017-08-27,1067365.915701182,922396.1010229847,1210891.8327032982
2017-08-28,862601.3313381346,716366.3539766937,1006953.2266786064
2017-08-29,819968.0393669005,687078.1297797682,950787.2660422825
2017-08-30,848027.0460444904,705888.4815484273,994181.6472126773
2017-08-31,764125.7110613789,625805.2203605699,900433.4293431818
2017-09-01,842279.6156134604,706230.60468266,978113.1004138622
2017-09-02,1036344.0049921523,900728.1558610951,1180646.3853352116
2017-09-03,1093232.884732789,961505.2555140868,1235434.9349492027
2017-09-04,885878.7357808155,738813.8427099138,1025165.7078632375
2017-09-05,840549.9262998733,707260.764509938,983395.5561687001
2017-09-06,865881.4734921656,726758.730176803,1000144.9682151849
2017-09-07,779292.6181486365,641104.4624901238,917874.238121163
2017-09-08,854866.699571005,714496.3575429044,1001484.4742294378
2017-09-09,1046520.7397331991,907229.231909461,1172699.7242051414
2017-09-10,1101222.869371266,952741.3940260919,1247811.8632443086
2017-09-11,891950.6097636466,749742.5606722346,1028965.8953519214
2017-09-12,845007.1293959322,709130.8481138999,985835.5162841632
2017-09-13,869051.1624315104,728414.0410292213,1008311.8562510659
2017-09-14,781514.0762238672,630931.6616937465,923482.9188700721
2017-09-15,856479.5902220842,720469.1814166971,1006318.8072658962
2017-09-16,1047853.5595542326,910233.7959408166,1196491.3305144594
2017-09-17,1102581.94991441,964289.1656819156,1241307.4035243776
2017-09-18,893610.0010686921,754728.8458899301,1035115.4647889796
2017-09-19,847199.6718241733,712620.2078147468,984555.9450482831
2017-09-20,871961.0177706842,731486.3205640895,1016427.0271684935
2017-09-21,785270.9452281554,648215.5307350992,925007.0153133945
2017-09-22,861154.7929564392,722884.558302023,1001229.5006809671
2017-09-23,1053458.0986177935,909024.2676716936,1199243.011987261
2017-09-24,1109066.616429299,971664.2065963036,1249783.7597667438
2017-09-25,900867.5210478335,779191.1790173422,1041676.0723534332
2017-09-26,855068.8279534623,714947.1109170093,990000.7274290482
2017-09-27,880232.6206774381,736321.6970716516,1025277.3786738082
2017-09-28,793695.4707518831,649607.0904261216,935770.2380076603
2017-09-29,869451.4495400351,731438.8892016322,1013086.5148897778
2017-09-30,1061325.043312096,921410.5316459091,1200907.020255628
2017-10-01,1116192.0005609812,986832.3870909932,1258798.2742100402
2017-10-02,906941.0185200598,760307.3659824948,1045004.1956101388
2017-10-03,859793.2813597994,714437.1438791828,1002180.4555308033
2017-10-04,883335.4335408176,741507.2338379176,1014235.1627500909
2017-10-05,794939.3785219509,660934.2783551848,925331.9721004365
2017-10-06,868644.3175208088,728736.20637169,1014341.5670647842
2017-10-07,1058328.366037645,919212.865449434,1191103.4459138634
2017-10-08,1110927.8136470583,971444.136224242,1249481.3513377719
2017-10-09,899396.979671241,762214.3856934124,1037852.3435506822
2017-10-10,850025.730778696,715289.161871622,991090.5854832784
2017-10-11,871470.303888296,732255.5426677148,1011704.7169094597
2017-10-12,781170.8891604429,644138.1977237962,933123.0595122456
2017-10-13,853231.4551123371,716203.1502342914,988668.8099684268
2017-10-14,1041589.221704304,905794.2762616657,1176224.305415536
2017-10-15,1093231.9138106613,955103.8353396349,1241907.4839563034
2017-10-16,881155.8113679823,739405.5511359604,1022870.2807457382
2017-10-17,831681.7207325706,694456.6146546139,977869.8868493158
2017-10-18,853484.5621556122,725058.1452251007,992002.5379894662
2017-10-19,764010.0710839984,629919.9552148689,903165.8299129714
2017-10-20,837354.1282598162,700864.2069983425,963946.9153568196
2017-10-21,1027432.1463293629,897851.3201976068,1158695.662406445
2017-10-22,1081196.6553311464,943267.9250276416,1222431.4726884637
2017-10-23,871596.1010018318,730644.8475266403,1010222.2181946317
2017-10-24,824891.9656043763,685925.5276709573,971052.2131307035
2017-10-25,849689.8792136604,703720.460407695,990395.9110519676
2017-10-26,763358.1806214326,633389.2043538999,910980.9542340214
2017-10-27,839909.3937071537,694073.3767600638,979636.761805595
2017-10-28,1033171.9885629647,906687.9579648757,1179450.3543301532
2017-10-29,1090010.5035945363,939588.8890660343,1231521.549196729
2017-10-30,883286.9704850867,736713.8467365422,1025488.1965467581
2017-10-31,839180.6757852067,699950.6142699803,977972.6623320633
2017-11-01,866221.8493929039,720691.4266496625,1010471.4473701096
2017-11-02,781712.6618859073,641727.912852936,921846.4376521818
2017-11-03,859610.9221223072,731321.1432038835,999398.0576804582
2017-11-04,1053703.7748687945,913330.5563174146,1186337.8060967901
2017-11-05,1110829.4121829001,978246.6381008553,1254401.9535239656
2017-11-06,903839.6868486193,769338.9140077705,1042806.4893687638
2017-11-07,858920.6186431617,727018.0082659421,995537.6662999211
2017-11-08,884626.3526934303,741698.0666743523,1026379.1437775973
2017-11-09,798299.933945956,661661.0684350522,933209.5271944703
2017-11-10,873956.2849813834,749113.2451434681,1019258.3949796353
2017-11-11,1065454.6968572831,927455.9997446974,1201898.0037912035
2017-11-12,1119718.8706393107,979567.0419559343,1264856.3880511809
2017-11-13,909697.4354243724,769658.0075267119,1053339.657304305
